drug_id,side_effect
CID100483407,Myositis
CID100483407,Neuritis
CID100483407,Opportunistic infection
CID100483407,Otitis media
CID100483407,Pancreatitis
CID100483407,Pancytopenia
CID100483407,Neuropathy peripheral
CID100483407,Pharyngitis
CID100483407,Pharyngitis
CID100483407,Pneumonia
CID100483407,Lobar pneumonia
CID100483407,Polyuria
CID100483407,Proteinuria
CID100483407,Rhabdomyolysis
CID100483407,Scotoma
CID100483407,Shock
CID100483407,Syncope
CID100483407,Tremor
CID100483407,Ulcer
CID100483407,Loss of consciousness
CID100483407,Erythema
CID100483407,Urinary tract disorder
CID100483407,Urinary tract disorder
CID100483407,Hepatic failure
CID100483407,Diarrhoea haemorrhagic
CID100483407,Diarrhoea haemorrhagic
CID100483407,Bone marrow depression
CID100483407,Coronary artery occlusion
CID100483407,Alanine aminotransferase increased
CID100483407,Oesophageal carcinoma
CID100483407,Polyneuropathy
CID100483407,Bone cancer metastatic
CID100483407,Portal vein thrombosis
CID100483407,Hypoplastic anaemia
CID100483407,Myalgia
CID100483407,Small intestinal obstruction
CID100483407,Bronchitis bacterial
CID100483407,Hepatobiliary disease
CID100483407,Respiratory distress
CID100483407,Metastases to liver
CID100483407,Dementia
CID100483407,Acne
CID100483407,Endocrine neoplasms malignant and unspecified
CID100483407,Sleep disorder
CID100483407,Sleep disorder
CID100483407,Bladder and urethral symptoms
CID100483407,Respiratory tract infection viral
CID100483407,Insomnia
CID100483407,Respiration abnormal
CID100483407,Respiratory disorder
CID100483407,Aortic arteriosclerosis
CID100483407,Nasopharyngeal cancer
CID100489129,Ingrowing nail
CID100489129,Application site pain
CID100517045,Cellulitis
CID100517045,Dehydration
CID100517045,Dyspnoea
CID100517045,Fatigue
CID100517045,Asthenia
CID100517045,Hypertonia
CID100517045,Salivary hypersecretion
CID100517045,Tachycardia
CID100517045,Tetany
CID100517045,Thirst
CID100517045,Metabolic alkalosis
CID100644241,Anaemia
CID100644241,Anorexia
CID100644241,Anxiety
CID100644241,Arteriosclerosis
CID100644241,Arthralgia
CID100644241,Arthralgia
CID100644241,Asthenia
CID100644241,Asthenia
CID100644241,Dermatitis bullous
CID100644241,Neck pain
CID100644241,Chest pain
CID100644241,Chest pain
CID100644241,Cholestasis
CID100644241,Contusion
CID100644241,Diabetes mellitus
CID100644241,Ear pain
CID100644241,Eczema
CID100644241,Localised oedema
CID100644241,Eosinophilia
CID100644241,Rash
CID100644241,Fatigue
CID100644241,Flank pain
CID100644241,Gastrointestinal disorder
CID100644241,Cardiac disorder
CID100644241,Cardiac failure
CID100644241,Haematuria
CID100644241,Hyperbilirubinaemia
CID100644241,Hyperglycaemia
CID100644241,Hyperhidrosis
CID100644241,Hypertension
CID100644241,Hyperthyroidism
CID100644241,Hypertriglyceridaemia
CID100644241,Hypoaesthesia
CID100644241,Hypocalcaemia
CID100644241,Hypokalaemia
CID100644241,Hypotension
CID100644241,Hypothyroidism
CID100644241,Leukopenia
CID100644241,Melaena
CID100644241,Nasopharyngitis
CID100644241,Neoplasm
CID100644241,Night sweats
CID100644241,Nocturia
CID100644241,Nocturia
CID100644241,Palpitations
CID100644241,Papilloedema
CID100644241,Paraesthesia
CID100644241,Pruritus
CID100644241,Muscle spasms
CID100644241,Gastric ulcer
CID100644241,Dizziness
CID100644241,Thrombocytopenia
CID100644241,Loss of consciousness
CID100644241,Urinary incontinence
CID100644241,Urinary tract infection
CID100644241,Urticaria
CID100644241,Angiopathy
CID100644241,Angiopathy
CID100644241,Vomiting
CID100644241,Weight increased
CID100644241,Mouth ulceration
CID100644241,Ventricular extrasystoles
CID100644241,Gamma-glutamyltransferase increased
CID100644241,Haemorrhage intracranial
CID100644241,Retroperitoneal haemorrhage
CID100644241,Muscular weakness
CID100644241,Blood alkaline phosphatase increased
CID100644241,Joint swelling
CID100644241,Haemoglobin decreased
CID100644241,Skin hyperpigmentation
CID100644241,Increased appetite
CID100644241,Disorientation
CID100644241,Skin exfoliation
CID100644241,Pain of skin
CID100644241,Erectile dysfunction
CID100644241,Fluid retention
CID100644241,Breast induration
CID100644241,Non-cardiac chest pain
CID100644241,Chromaturia
CID100644241,Lipase increased
CID100644241,Hyperuricaemia
CID100644241,Thrombocytosis
CID100644241,Infestation NOS
CID100644241,Blood insulin increased
CID100644241,Blood alkaline phosphatase increased
CID100644241,Blood parathyroid hormone increased
CID100644241,Blood creatine phosphokinase increased
CID100644241,Albumin low
CID100644241,Exfoliative rash
CID100644241,Coronary artery disease
CID100644241,Oropharyngeal pain
CID100644241,Oropharyngeal pain
CID100644241,Hiatus hernia
CID100656628,Abdominal pain
CID100656628,Asthenia
CID100656628,Libido decreased
CID100656628,Gastrointestinal disorder
CID100656628,Headache
CID100656628,Nasal congestion
CID100656628,Syncope
CID100656628,Liver function test abnormal
CID100656628,Insomnia
CID100656892,Musculoskeletal discomfort
CID100656892,Dizziness
CID100656892,Rash
CID100656892,Haemoptysis
CID100656892,Hepatic cirrhosis
CID100656892,Vomiting
CID100656892,Hepatic function abnormal
CID100656892,Aspartate aminotransferase increased
CID100656892,Alanine aminotransferase increased
CID100656892,Myalgia
CID100656892,Transaminases increased
CID100657298,Dysgeusia
CID100657298,Erythema nodosum
CID100657298,Rash
CID100657298,Headache
CID100657298,Haemorrhage
CID100657298,Jaundice
CID100657298,Nausea
CID100657298,Paraesthesia
CID100657298,Urticaria
CID100657298,Vomiting
CID100657298,Lung infiltration
CID100657298,Lupus-like syndrome
CID100667490,Decreased appetite
CID100667490,Arthralgia
CID100667490,Breast disorder
CID100667490,Cytopenia
CID100667490,Immune system disorder
CID100667490,Inflammatory bowel disease
CID100667490,Inflammatory bowel disease
CID100667490,Oligospermia
CID100667490,Stomatitis
CID100667490,Liver injury
CID100667490,Malnutrition
CID100667490,Unspecified disorder of skin and subcutaneous tissue
CID100667490,Hepatotoxicity
CID100667490,Hyperuricosuria
CID101349907,Somnolence
CID101349907,Oedema
CID101349907,Neuritis
CID101349907,Paraesthesia
CID101349907,Pruritus
CID101349907,Urticaria
CID101349907,Vertigo
CID101349907,Lymphadenopathy
CID102723601,Fibrosis
CID102723601,Hepatomegaly
CID102723601,Jaundice
CID102723601,Pancytopenia
CID102723601,Stomatitis
CID102723601,Stomatitis
CID102723601,Fluid retention
CID102723601,Blood uric acid increased
CID102723601,Hyperuricaemia
CID102723601,Myelosuppression
CID102761171,Decreased appetite
CID102761171,Hypoglycaemia
CID102761171,Orthostatic hypotension
CID102761171,Nausea
CID102761171,Neuritis
CID102761171,Neuropathy peripheral
CID102761171,Purpura
CID102761171,Stomatitis
CID102761171,Thrombocytopenia
CID102761171,Agitation
CID103006171,Cholecystitis
CID103006171,Cholecystitis
CID103006171,Cholelithiasis
CID103006171,Fatigue
CID103006171,Basedow's disease
CID103006171,Headache
CID103006171,Hepatitis C
CID103006171,Hepatitis C
CID103006171,Breast enlargement
CID103006171,Aspartate aminotransferase increased
CID103006171,Alanine aminotransferase increased
CID103006171,Skin disorder
CID103006171,Decreased appetite
CID103006171,Abnormal dreams
CID103006171,Hepatobiliary disease
CID103006171,Lipase increased
CID103010818,Candida infection
CID103010818,Diarrhoea
CID103010818,Dysgeusia
CID103010818,Eczema
CID103010818,Eosinophilia
CID103010818,Rash
CID103010818,Fatigue
CID103010818,Anorectal discomfort
CID103010818,Proctalgia
CID103010818,Skin disorder
CID103010818,Syncope
CID103010818,Swelling face
CID103010818,Anorectal discomfort
CID103010818,Raised serum uric acid
CID103038497,Cough
CID103038497,Cough
CID103038497,Headache
CID103038497,Hypotension
CID103038497,Pulmonary function test decreased
CID103038497,Pain
CID103052762,Abdominal pain
CID103052762,Breast disorder
CID103052762,Headache
CID103052762,Headache
CID103052762,Influenza
CID103052762,Nasopharyngitis
CID103052762,Sinusitis
CID103052762,Sinusitis
CID103052762,Urinary tract disorder
CID103052762,Urethral disorder
CID103052762,Urinary tract disorder
CID103052762,Vomiting
CID103055172,Abdominal pain
CID103055172,Asthma
CID103055172,Bone disorder
CID103055172,Breast disorder
CID103055172,Bronchitis
CID103055172,Varicella
CID103055172,Ear pain
CID103055172,Flushing
CID103055172,Molluscum contagiosum
CID103055172,Nausea
CID103055172,Nervous system disorder
CID103055172,Otitis media
CID103055172,Pneumonia
CID103055172,Rhinitis
CID103055172,Swelling
CID103055172,Tracheobronchitis
CID103055172,Skin atrophy
CID103055172,Sinus congestion
CID103055172,Skin hyperpigmentation
CID103055172,Throat sore
CID103055172,Ear infection
CID103055172,Infestation NOS
CID103055172,Herpes dermatitis
CID103055172,Loose stools
CID103055172,Abdominal pain
CID103055172,Arthralgia
CID103055172,Asthma
CID103055172,Back pain
CID103055172,Bone disorder
CID103055172,Neoplasm malignant
CID103055172,Squamous cell carcinoma
CID103055172,Dysmenorrhoea
CID103055172,Dyspnoea
CID103055172,Oedema
CID103055172,Folliculitis
CID103055172,Influenza
CID103055172,Lymphoma
CID103055172,Nasopharyngitis
CID103055172,Nausea
CID103055172,Paraesthesia
CID103055172,Tonsillitis
CID103055172,Upper respiratory tract infection
CID103055172,Wheezing
CID103055172,Sinus congestion
CID103055172,Skin disorder
CID103055172,Abdominal pain upper
CID103055172,Eye irritation
CID103055172,Throat sore
CID103055172,Oropharyngeal discomfort
CID103055172,Application site irritation
CID103055172,Application site irritation
CID103055172,Acne
CID103062316,Alopecia
CID103062316,Alopecia
CID103062316,Amnesia
CID103062316,Anorexia
CID103062316,Ascites
CID103062316,Asthenia
CID103062316,Asthma
CID103062316,Coagulopathy
CID103062316,Cholestasis
CID103062316,Connective tissue disorder
CID103062316,Contusion
CID103062316,Pancytopenia
CID103062316,Dysphagia
CID103062316,Dermatitis
CID103062316,Diarrhoea
CID103062316,Eczema
CID103062316,Oedema
CID103062316,Body temperature increased
CID103062316,Cardiomegaly
CID103062316,Haematoma
CID103062316,Hyperhidrosis
CID103062316,Inflammation
CID103062316,Mediastinal disorder
CID103062316,Nervous system disorder
CID103062316,Oligomenorrhoea
CID103062316,Pancreatitis
CID103062316,Pancytopenia
CID103062316,Pericardial effusion
CID103062316,Petechiae
CID103062316,Petechiae
CID103062316,Polyp
CID103062316,Pruritus
CID103062316,Pulmonary embolism
CID103062316,Skin ulcer
CID103062316,Skin ulcer
CID103062316,Stomatitis
CID103062316,Cerebrovascular accident
CID103062316,Shock
CID103062316,Pollakiuria
CID103062316,Urticaria
CID103062316,Chills
CID103062316,Ventricular arrhythmia
CID103062316,Fluid retention
CID103062316,Skin irritation
CID103062316,Skin disorder
CID103062316,Interstitial lung disease
CID103062316,Rash macular
CID103062316,Discomfort
CID103062316,Myalgia
CID103062316,Affect lability
CID103062316,Rash erythematous
CID103062316,Gravitational oedema
CID103062316,Cardiac failure acute
CID103062316,Eye swelling
CID103062316,Dry eye
CID103062316,Milia
CID103062316,Diastolic dysfunction
CID103062316,Haemorrhagic stroke
CID103062316,Scleral haemorrhage
CID103062316,Bullous conditions
CID103062316,Calcium low
CID103062316,Cardiomyopathy
CID103062316,Insomnia
CID103062316,Acute coronary syndrome
CID103062316,Ileus
CID103062316,Rash papular
CID103062316,Genital swelling
CID103062316,Somnolence
CID103062316,Visual impairment
CID103080904,Anaphylactic shock
CID103080904,Oedema
CID103080904,Epilepsy
CID103080904,Erythema multiforme
CID103080904,Erythema nodosum
CID103080904,Gastrointestinal disorder
CID103080904,Cramps of lower extremities
CID103080904,Chloasma
CID103080904,Deep vein thrombosis
CID103080904,Dementia
CID103080904,Dementia
CID103080904,Insomnia
CID103080904,Ovarian cancer
CID103081276,Anaphylactic shock
CID103081276,Angioedema
CID103081276,Bronchospasm
CID103081276,Oral candidiasis
CID103081276,Cushing's syndrome
CID103081276,Glaucoma
CID103081276,Irritability
CID103081276,Supraventricular tachycardia
CID103081276,Oropharyngeal swelling
CID103081361,Musculoskeletal discomfort
CID103081361,Asthenia
CID103081361,Atrial fibrillation
CID103081361,Colitis
CID103081361,Conjunctivitis
CID103081361,Cystitis
CID103081361,Depression
CID103081361,Dermatitis
CID103081361,Dyspepsia
CID103081361,Dysuria
CID103081361,Oedema
CID103081361,Glaucoma
CID103081361,Hypercalcaemia
CID103081361,Hyperglycaemia
CID103081361,Hypoglycaemia
CID103081361,Hyponatraemia
CID103081361,Influenza
CID103081361,Lethargy
CID103081361,Nervous system disorder
CID103081361,Pericarditis
CID103081361,Peritonitis
CID103081361,Proteinuria
CID103081361,Pruritus
CID103081361,Skin ulcer
CID103081361,Muscle spasms
CID103081361,Staphylococcal infection
CID103081361,Stomatitis
CID103081361,Torsade de pointes
CID103081361,Angiopathy
CID103081361,Dermatitis bullous
CID103081361,Small intestinal perforation
CID103081361,Alanine aminotransferase increased
CID103081361,Alanine aminotransferase increased
CID103081361,Corneal deposits
CID103081361,Dermatitis acneiform
CID103081361,Abdominal wall abscess
CID103081361,Cardiac failure acute
CID103081361,Dry eye
CID103081361,Amylase increased
CID103081361,Pelvic venous thrombosis
CID103081361,Cardio-respiratory arrest
CID103081361,Acne
CID103081361,White blood cell count decreased
CID103081361,Infected bites
CID103081361,Electrocardiogram QT prolonged
CID103081361,Calculus ureteric
CID103081362,Anaphylactic shock
CID103081362,Angina pectoris
CID103081362,Arthralgia
CID103081362,Asthenia
CID103081362,Mental disorder
CID103081362,Mental disorder
CID103081362,Confusional state
CID103081362,Feeling abnormal
CID103081362,Dizziness
CID103081362,Dyspepsia
CID103081362,Fatigue
CID103081362,Haematuria
CID103081362,Hypersensitivity
CID103081362,Hypokalaemia
CID103081362,Hypotension
CID103081362,Renal failure acute
CID103081362,Cramp muscle
CID103081362,Oliguria
CID103081362,Oliguria
CID103081362,Phlebitis
CID103081362,Septic shock
CID103081362,Urethral disorder
CID103081362,Ventricular extrasystoles
CID103081362,Malaise
CID103081362,Feeling abnormal
CID103081362,Musculoskeletal discomfort
CID103081362,Urine odour abnormal
CID103081362,Urine odour abnormal
CID103081884,Anaemia
CID103081884,Anorexia
CID103081884,Decreased appetite
CID103081884,Asthenia
CID103081884,Bronchitis
CID103081884,Oral candidiasis
CID103081884,Vaginal moniliasis
CID103081884,Vulvovaginal mycotic infection
CID103081884,Neck pain
CID103081884,Connective tissue disorder
CID103081884,Ulcerative keratitis
CID103081884,Dermatitis
CID103081884,Dermatitis contact
CID103081884,Diarrhoea
CID103081884,Diplopia
CID103081884,Duodenal ulcer
CID103081884,Dysgeusia
CID103081884,Dysmenorrhoea
CID103081884,Dyspnoea
CID103081884,Erythema nodosum
CID103081884,Erythema nodosum
CID103081884,Eye disorder
CID103081884,Flushing
CID103081884,Gingival bleeding
CID103081884,Goitre
CID103081884,Seasonal allergy
CID103081884,Haematemesis
